loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa)
2020-03-01 09:46:57.474 +0100,17692.984809875,0.8227081298828125,-0.248687744140625,-0.187744140625,17692.979785875,-1.54446458773916,1.474923192849912,0.2295709666682941,-0.1856473833322525,0.2944876551628113,-0.3278901278972626,-0.1123390197753906,-0.02272137999534607,-0.05063390731811523,XArbitraryZVertical,-0.5268072932869248,-0.4193645676908908,0.4578811036255458,-0.5804760081853338,0.9692923426628113,-0.2275597602128983,-0.09321486949920654,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.494 +0100,17693.004905875,0.852630615234375,-0.1912994384765625,-0.2430572509765625,17692.999881875,-1.54385727425725,1.481328299976159,0.2229309312350395,0.05191318690776825,0.321890652179718,-0.3339526951313019,-0.1393631100654602,-0.003390282392501831,-0.1394906044006348,XArbitraryZVertical,-0.5265749381583255,-0.4232611567891443,0.4578036911916942,-0.5779139545916093,0.9713529348373413,-0.2210889756679535,-0.08713765442371368,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.532 +0100,17693.025001125,0.8649444580078125,-0.217376708984375,-0.1766815185546875,17693.019978125,-1.545696546799114,1.486477602597379,0.2155200913841465,-0.01167368236929178,0.1267575621604919,-0.4258736968040466,-0.1041126251220703,0.03264942765235901,-0.1402535438537598,XArbitraryZVertical,-0.5263922469684239,-0.4263519252407901,0.4589694285637453,-0.5748759778506453,0.9733948707580566,-0.2138555198907852,-0.08227047324180603,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.534 +0100,17693.045097125,0.81292724609375,-0.3758392333984375,-0.0647125244140625,17693.040073125,-1.542258071874762,1.486178249324352,0.2066712068312705,-0.4304446876049042,-0.05825826153159142,-0.3954365849494934,-0.1306242346763611,-0.0829680860042572,-0.04259157180786133,XArbitraryZVertical,-0.5234862388530497,-0.4296543624156722,0.4604330338695385,-0.5738997196901,0.9752177596092224,-0.2052030861377716,-0.08271857351064682,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.554 +0100,17693.065192125,0.7173004150390625,-0.41204833984375,-0.0037841796875,17693.060168125,-1.527918437348281,1.481760665108323,0.1979521530644233,-1.071617484092712,-0.05821282416582108,-0.3394672274589539,-0.213293194770813,-0.2340883016586304,0.07022470235824585,XArbitraryZVertical,-0.5172776896927852,-0.4345491594213247,0.4597933848198864,-0.576351502225497,0.9765878319740295,-0.1966618895530701,-0.08718164265155792,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.574 +0100,17693.085288125,0.713897705078125,-0.2748870849609375,-0.0622100830078125,17693.080264125,-1.498646941633524,1.475951014534629,0.1891007131311356,-1.821884870529175,0.04155810922384262,-0.2775980234146118,-0.2766447067260742,-0.1586383879184723,0.06559091806411743,XArbitraryZVertical,-0.5073593578648476,-0.442808079341547,0.4551764474500836,-0.5825134817817379,0.9777594208717346,-0.1879757195711136,-0.09301497042179108,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.594 +0100,17693.105383125,0.784271240234375,-0.166839599609375,-0.1699981689453125,17693.100359125,-1.457546380453953,1.469499162510754,0.1809700049191706,-2.191449880599976,0.059991255402565,-0.0734453871846199,-0.2334146499633789,-0.03210961818695068,-0.01272857189178467,XArbitraryZVertical,-0.4946480652370768,-0.4534170093666287,0.4469250701984414,-0.5916031223863589,0.97862708568573,-0.1799838244915009,-0.09947261214256287,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.614 +0100,17693.125479125,0.8664398193359375,-0.0661773681640625,-0.2658843994140625,17693.120455125,-1.4138880793204,1.463878520552474,0.1758446956907858,-2.047150135040283,0.1522732079029083,-0.06235105916857719,-0.1523845791816711,0.06552223861217499,-0.1129515171051025,XArbitraryZVertical,-0.4820673181906148,-0.4637637296111892,0.4366730691523114,-0.6015406044981425,0.9789570569992065,-0.1749398708343506,-0.1050686091184616,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.634 +0100,17693.145574125,0.880859375,-0.030517578125,-0.3240814208984375,17693.140550125,-1.375792213893461,1.459981700632147,0.1706886931921179,-1.71478283405304,0.1113897562026978,-0.01644561998546124,-0.09337246417999268,0.1187773048877716,-0.1878354549407959,XArbitraryZVertical,-0.470933294733546,-0.473002517050876,0.4274862390876097,-0.6097097136890044,0.979423463344574,-0.1698610782623291,-0.1089809015393257,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.654 +0100,17693.165670125,0.83447265625,0.003692626953125,-0.3361053466796875,17693.160646125,-1.343998357244473,1.45698953477698,0.1679679035868518,-1.446659684181213,0.1458131074905396,0.08797399699687958,-0.1252967715263367,0.157873660326004,-0.222358763217926,XArbitraryZVertical,-0.4619854156480656,-0.4801957197332716,0.4191925681242893,-0.6166516652684729,0.9795486927032471,-0.1671791970729828,-0.1119630932807922,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.674 +0100,17693.185765125,0.8086700439453125,0.0224151611328125,-0.3345794677734375,17693.180741125,-1.316420134964629,1.456481222999514,0.1671526167680254,-1.265085220336914,0.2606410384178162,0.1264314502477646,-0.1617059111595154,0.1805529892444611,-0.2228981256484985,XArbitraryZVertical,-0.4549899126589058,-0.4865654426284405,0.4109950584237834,-0.62235150579548,0.9796266555786133,-0.1663753241300583,-0.1124764978885651,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.694 +0100,17693.205861125,0.824310302734375,0.0341339111328125,-0.369354248046875,17693.200837125,-1.291133356486154,1.458371214627354,0.1670216666506239,-1.210985779762268,0.3425511717796326,0.1489962637424469,-0.167095959186554,0.1953622102737427,-0.2378243803977966,XArbitraryZVertical,-0.4491459221068261,-0.4929039587767639,0.4027066652461468,-0.6270096135718503,0.9798591732978821,-0.1662462055683136,-0.110627256333828,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.715 +0100,17693.225956125,0.8405609130859375,0.03790283203125,-0.38433837890625,17693.220932125,-1.26775160829992,1.461970247435628,0.1677807656413418,-1.014940857887268,0.4032503068447113,0.1514576375484467,-0.1416966915130615,0.1994677037000656,-0.2779104709625244,XArbitraryZVertical,-0.4442779362629966,-0.4990731225814993,0.3943331236337279,-0.6309077849854685,0.9801252484321594,-0.1669946908950806,-0.1070862710475922,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.735 +0100,17693.246052125,0.822845458984375,0.06744384765625,-0.381744384765625,17693.241028125,-1.249715825503585,1.467109487170859,0.1672893554665281,-0.7735746502876282,0.3971470296382904,-0.02052827924489975,-0.1488618850708008,0.2189263999462128,-0.2781652808189392,XArbitraryZVertical,-0.4406170901667677,-0.5048053637677326,0.3876382825394467,-0.6330597947083637,0.9807440638542175,-0.1665101647377014,-0.1020562499761581,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.755 +0100,17693.266147125,0.8214263916015625,0.0848388671875,-0.368896484375,17693.261123125,-1.235726551650195,1.472480529745294,0.1635545462555557,-0.6429083347320557,0.3623374104499817,-0.2187823057174683,-0.1639700531959534,0.2404955327510834,-0.2808722853660583,XArbitraryZVertical,-0.4370388793176045,-0.5104637514943652,0.3831105271337433,-0.6337587315947611,0.981890082359314,-0.162826344370842,-0.09684754908084869,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.775 +0100,17693.286243125,0.8412322998046875,0.0567626953125,-0.356903076171875,17693.281219125,-1.224335296460306,1.477206518410089,0.1558268120729513,-0.5335894823074341,0.2839844524860382,-0.4318202137947083,-0.1561800241470337,0.2363901138305664,-0.2682943940162659,XArbitraryZVertical,-0.4328084539855846,-0.5162522471458136,0.3807209152313812,-0.6334129997803746,0.9835602045059204,-0.155196949839592,-0.09232091903686523,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.795 +0100,17693.306338125,0.893096923828125,0.035858154296875,-0.345123291015625,17693.301314125,-1.216068863402032,1.480895471461715,0.1448486156439187,-0.4038399159908295,0.2087163031101227,-0.5905521512031555,-0.1221563220024109,0.1802618354558945,-0.2667406797409058,XArbitraryZVertical,-0.42821019896207,-0.521743437811834,0.3805092523334168,-0.6321650494507112,0.9855318069458008,-0.1443426311016083,-0.08883962035179138,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.815 +0100,17693.326434125,0.9853515625,0.035552978515625,-0.330352783203125,17693.321410125,-1.208935643486367,1.483229758551489,0.1298649993102275,-0.4559643268585205,0.1062262430787086,-0.8449171185493469,-0.05297839641571045,0.1707279533147812,-0.2515739798545837,XArbitraryZVertical,-0.4224505229133421,-0.5274243232302787,0.3821237442413907,-0.6303495503092506,0.9877800941467285,-0.1295002847909927,-0.08671827614307404,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.835 +0100,17693.346529125,1.083084106445312,-0.0224609375,-0.3081817626953125,17693.341505125,-1.200447970357874,1.48241550257981,0.1097797440138575,-0.5731458067893982,-0.1171724796295166,-1.0390625,0.04900979995727539,0.1302618831396103,-0.2348258495330811,XArbitraryZVertical,-0.4141810579070251,-0.5334667876074214,0.3854521289806228,-0.6287240585975395,0.9901007413864136,-0.1095593720674515,-0.08773447573184967,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.855 +0100,17693.366625125,1.114166259765625,-0.1543121337890625,-0.258819580078125,17693.361601125,-1.188115452914999,1.475112819206397,0.08711886632116415,-0.8938261866569519,-0.4820228517055511,-1.077247381210327,0.1170703768730164,-0.0004912540316581726,-0.196439266204834,XArbitraryZVertical,-0.4027569194468155,-0.5387014357714257,0.3896030584493864,-0.6291240902825466,0.9916507601737976,-0.08700870722532272,-0.09517525136470795,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.876 +0100,17693.386720125,1.080612182617188,-0.2077789306640625,-0.180816650390625,17693.381696125,-1.166503354904598,1.460366128795993,0.06276097905159521,-1.546240568161011,-0.8032203316688538,-1.120644569396973,0.1086055040359497,-0.127962663769722,-0.1144397854804993,XArbitraryZVertical,-0.386678301080808,-0.5435857211923423,0.3926610698836444,-0.6330969252093556,0.9919519424438477,-0.06271978467702866,-0.1099889129400253,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.895 +0100,17693.406816125,1.073944091796875,-0.266845703125,-0.118896484375,17693.401792125,-1.130274155149544,1.440428121685202,0.03463438650061569,-2.343422889709473,-0.9918474555015564,-1.229763627052307,0.0781438946723938,-0.1957613229751587,-0.01593786478042603,XArbitraryZVertical,-0.3641467766336338,-0.5499422554376733,0.392834638505458,-0.6408133023057228,0.9909195899963379,-0.03462746366858482,-0.1299212872982025,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.916 +0100,17693.426911125,1.091278076171875,-0.3322601318359375,-0.0880584716796875,17693.421887125,-1.081096146398335,1.41805336824096,0.002186338207816841,-2.920877456665039,-1.137285590171814,-1.250877022743225,0.09154248237609863,-0.3039810061454773,0.05029916763305664,XArbitraryZVertical,-0.3357687533355841,-0.5578392746663157,0.3899733698625246,-0.651149423060751,0.9883551597595215,-0.002186336554586887,-0.1521493792533875,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.936 +0100,17693.447007125,1.108963012695312,-0.327178955078125,-0.0590667724609375,17693.441983125,-1.023262895012299,1.395412058465915,-0.03183552561071167,-3.282814741134644,-1.199239373207092,-1.13319981098175,0.1159095764160156,-0.3734624981880188,0.09858179092407227,XArbitraryZVertical,-0.303873913604003,-0.5660932615451157,0.3840587267288793,-0.6630973375920007,0.9841607213020325,0.03183014690876007,-0.1743981242179871,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.956 +0100,17693.467102125,1.076568603515625,-0.239227294921875,-0.0139312744140625,17693.462078125,-0.9598811271784226,1.3737638008184,-0.06558003494743851,-3.512015104293823,-1.264083743095398,-1.004440426826477,0.1241820454597473,-0.3527713716030121,0.1589539647102356,XArbitraryZVertical,-0.2701512097533857,-0.573889061114345,0.375268119964978,-0.6759020262548382,0.9785438179969788,0.06553303450345993,-0.1953393369913101,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:57.976 +0100,17693.487198125,0.9858245849609375,-0.1330108642578125,0.010955810546875,17693.482174125,-0.8934242861707736,1.353614850584067,-0.09886322379680111,-3.589999198913574,-1.260681748390198,-0.8782305121421814,0.06517493724822998,-0.2913853526115417,0.2139769792556763,XArbitraryZVertical,-0.2354957745884488,-0.5808000804732814,0.3642776593272583,-0.688850432545705,0.9717404842376709,0.09870225191116333,-0.2144260108470917,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.006 +0100,17693.507293125,0.936676025390625,0.009033203125,0.020843505859375,17693.502269125,-0.8263039302557955,1.337786300615982,-0.1311778297402377,-3.600404977798462,-1.085015892982483,-0.7832128405570984,-0.01365303993225098,-0.1901876330375671,0.2493805289268494,XArbitraryZVertical,-0.2013490015485189,-0.5873643427227018,0.3515253468637369,-0.7006366133785544,0.9646164774894714,0.1308019459247589,-0.2289234101772308,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.016 +0100,17693.527389125,0.935821533203125,0.1186065673828125,-0.014495849609375,17693.522365125,-0.7587828000510501,1.327072959740121,-0.163325063384079,-3.59141206741333,-0.9582074284553528,-0.770509660243988,-0.02451181411743164,-0.09727887809276581,0.2419474124908447,XArbitraryZVertical,-0.1676500811557531,-0.5940036604335057,0.3374685606150872,-0.7107518403420805,0.9575316309928894,0.1625999063253403,-0.2381062060594559,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.036 +0100,17693.547484125,0.9723358154296875,0.1817474365234375,-0.05926513671875,17693.542460125,-0.6936263078064315,1.321042086345567,-0.1957295890269842,-3.325766086578369,-0.8188538551330566,-0.7809942364692688,0.0007677674293518066,-0.03750503063201904,0.2069815397262573,XArbitraryZVertical,-0.1349779753655482,-0.6004645695966946,0.3235051446396529,-0.7187265530123501,0.950471818447113,0.1944822520017624,-0.2424464970827103,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.056 +0100,17693.567580125,0.986846923828125,0.1903228759765625,-0.085113525390625,17693.562556125,-0.6362645450540738,1.316957893839054,-0.2253524748134083,-2.796926259994507,-0.7886494994163513,-0.6533638834953308,0.0398787260055542,-0.02929013967514038,0.167314887046814,XArbitraryZVertical,-0.1057214139614025,-0.6053404932133903,0.3111767465551779,-0.7249516729507104,0.9434813261032104,0.2234499454498291,-0.244771733880043,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.076 +0100,17693.587675125,0.95892333984375,0.17059326171875,-0.0762786865234375,17693.582651125,-0.5884862940586304,1.312727438770189,-0.2484597151014442,-2.284542798995972,-0.7336404919624329,-0.3906456530094147,0.03267824649810791,-0.066142737865448,0.1608109474182129,XArbitraryZVertical,-0.08167015243200587,-0.6079815372789841,0.3003499029255383,-0.730396127952072,0.9371939897537231,0.2459112703800201,-0.247376874089241,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.096 +0100,17693.607770125,0.9447021484375,0.1711883544921875,-0.0424346923828125,17693.602747125,-0.5470132384216513,1.309570539326676,-0.26432205029356,-2.018628835678101,-0.6179323792457581,-0.1212546601891518,0.01484370231628418,-0.09320679306983948,0.1895087957382202,XArbitraryZVertical,-0.06242183651787975,-0.6094717546223481,0.2896442208582838,-0.7353598059068562,0.9325222969055176,0.2612549364566803,-0.2492953836917877,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.116 +0100,17693.627866125,0.956695556640625,0.18975830078125,-0.0050201416015625,17693.622842125,-0.5066634642923863,1.309029567248185,-0.2746537705212552,-2.014155864715576,-0.5043419599533081,0.1631405800580978,0.01574379205703735,-0.0923328697681427,0.2270211577415466,XArbitraryZVertical,-0.04600220323167442,-0.6110153843377116,0.2776429043943887,-0.7399044652174335,0.9297304153442383,0.271213710308075,-0.2490879893302917,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.137 +0100,17693.647961125,0.9659423828125,0.24822998046875,0.0337371826171875,17693.642938125,-0.4627025777210674,1.311722884323623,-0.2779553127118723,-2.125952243804932,-0.3996669948101044,0.6005095243453979,0.03276216983795166,-0.06360343098640442,0.2564964294433594,XArbitraryZVertical,-0.03162059399252021,-0.6130448567860302,0.2621988838015927,-0.7445992308224684,0.929527223110199,0.2743900120258331,-0.2463522851467133,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.157 +0100,17693.668057125,0.9844207763671875,0.3284454345703125,0.0557403564453125,17693.663033125,-0.4154550017935991,1.318605423674228,-0.2752823982339759,-2.163504600524902,-0.2023924291133881,0.7844648957252502,0.03904831409454346,0.02125877141952515,0.2902373075485229,XArbitraryZVertical,-0.01901916324171948,-0.6160947239057505,0.2437133342742324,-0.74877861661943,0.9319075345993042,0.2718187272548676,-0.2401311248540878,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.177 +0100,17693.688152125,0.962921142578125,0.35906982421875,0.042236328125,17693.683129125,-0.3679655996922782,1.328367951017542,-0.2682078386587413,-2.061871528625488,-0.08725504577159882,1.039348602294922,0.0449908971786499,0.08465412259101868,0.2830023765563965,XArbitraryZVertical,-0.008255751041379267,-0.6198329462697731,0.2237878119815836,-0.7521024614103956,0.9360508322715759,0.2650037705898285,-0.2314779162406921,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.197 +0100,17693.708248125,0.914337158203125,0.3897857666015625,0.00018310546875,17693.703224125,-0.3220242817657718,1.340249061915805,-0.2551055929389791,-1.928863883018494,0.1030513793230057,1.229579091072083,-0.01182055473327637,0.1239229440689087,0.2464695572853088,XArbitraryZVertical,-0.000353167269751431,-0.6240531727851276,0.2026114412820375,-0.7546564413383089,0.9420346021652222,0.2523475885391235,-0.2211150228977203,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.218 +0100,17693.728343125,0.926300048828125,0.4218597412109375,-0.090301513671875,17693.723320125,-0.2794895260009427,1.355197643679799,-0.2382055973130484,-1.64974057674408,0.3524027764797211,1.316616296768188,-0.03286147117614746,0.1699911952018738,0.1695237159729004,XArbitraryZVertical,0.004963156160063154,-0.6293088408876342,0.1815154170985582,-0.7556441391867621,0.9492653012275696,0.2359592765569687,-0.2078914940357208,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.237 +0100,17693.748439125,0.949310302734375,0.4387359619140625,-0.198577880859375,17693.743415125,-0.2459523328312573,1.371376234066167,-0.2179725384580021,-1.087305665016174,0.4775300621986389,1.304522275924683,-0.01685822010040283,0.2174271643161774,0.04545539617538452,XArbitraryZVertical,0.006338650325945161,-0.6350221185549796,0.1627325535816327,-0.7551323233594697,0.9569884538650513,0.2162505835294724,-0.1934134662151337,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.257 +0100,17693.768534125,0.96002197265625,0.4151153564453125,-0.2339324951171875,17693.763511125,-0.2254516610896365,1.38544764426313,-0.1961130037402003,-0.4788563847541809,0.4998162090778351,1.211250782012939,-0.01024556159973145,0.2365177273750305,-0.04557168483734131,XArbitraryZVertical,0.0033631471636556,-0.6400080705399621,0.1482694111053142,-0.7539195812345424,0.9640319347381592,0.1948583275079727,-0.1807567179203033,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.277 +0100,17693.788630125,0.9665985107421875,0.37213134765625,-0.18548583984375,17693.783606125,-0.2157764612854439,1.397548121977604,-0.1747750082075009,-0.1112006902694702,0.525980532169342,1.013822793960571,-0.004168510437011719,0.2214197814464569,-0.05086624622344971,XArbitraryZVertical,-0.002570448118073387,-0.6442942246902423,0.137944518263682,-0.7522297499763685,0.9700237512588501,0.1738865822553635,-0.1697566956281662,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.297 +0100,17693.808725125,0.97674560546875,0.355926513671875,-0.1477813720703125,17693.803702125,-0.2128475275531094,1.408487065082504,-0.1580024938764418,0.07595422863960266,0.5016495585441589,0.6741747856140137,-0.008205652236938477,0.199128657579422,-0.001652002334594727,XArbitraryZVertical,-0.008756265074285008,-0.6481751399958953,0.1315078769887265,-0.7499987440108927,0.9745641350746155,0.1573458909988403,-0.1595846265554428,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.317 +0100,17693.828821125,1.028152465820312,0.3768157958984375,-0.129241943359375,17693.823797125,-0.2129262312250124,1.417725448260971,-0.1475199128713276,0.06198494136333466,0.4208442568778992,0.368855208158493,0.0177764892578125,0.2203086018562317,0.01640498638153076,XArbitraryZVertical,-0.01336155734013061,-0.6514695643862465,0.1281449757144555,-0.7476548401385588,0.9775731563568115,0.1469854414463043,-0.1508177518844604,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.338 +0100,17693.848916125,1.095046997070312,0.370849609375,-0.1360321044921875,17693.843893125,-0.2115704925061233,1.425259394405355,-0.1420750102671758,-0.1262161880731583,0.309443324804306,0.1981844902038574,0.08466184139251709,0.2351728677749634,0.01445895433425903,XArbitraryZVertical,-0.01545730770565074,-0.6542016726483864,0.1258388756202118,-0.7456177088928562,0.9794589877128601,0.1415975242853165,-0.1435624808073044,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.358 +0100,17693.869012125,1.136764526367188,0.351531982421875,-0.147979736328125,17693.863988125,-0.2064564881432308,1.43083447965771,-0.1410008278823171,-0.374406486749649,0.1642620265483856,-0.03451856225728989,0.1396348476409912,0.2237242758274078,-0.005021095275878906,XArbitraryZVertical,-0.01453467334085573,-0.6562989472050161,0.123546418203304,-0.7441752393759933,0.9803942441940308,0.1405340731143951,-0.1381208747625351,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.378 +0100,17693.889107125,1.162078857421875,0.3041534423828125,-0.19549560546875,17693.884084125,-0.1966125450243828,1.433212368507014,-0.1453975980645292,-0.6270253658294678,-0.07166595011949539,-0.2538869082927704,0.1700363159179688,0.1799890398979187,-0.0333179235458374,XArbitraryZVertical,-0.009791168185960486,-0.6573070432522476,0.1212902683355895,-0.7437341040964952,0.9800984859466553,0.1448858380317688,-0.1357031613588333,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.398 +0100,17693.909203125,1.162216186523438,0.315643310546875,-0.226806640625,17693.904179125,-0.1827100114246604,1.431477567473505,-0.1550606956128775,-0.8639528751373291,-0.317765861749649,-0.5289261341094971,0.1895887851715088,0.1539847850799561,-0.07791554927825928,XArbitraryZVertical,-0.001478950724626671,-0.6568079014344919,0.1192452358953766,-0.7445681861477698,0.9784292578697205,0.1544400602579117,-0.1372023820877075,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.418 +0100,17693.929298125,1.136856079101562,0.2871856689453125,-0.2391357421875,17693.924275125,-0.1651202342674036,1.42523719782176,-0.1709515186394912,-1.061568856239319,-0.5745983123779297,-0.7760017514228821,0.1771316528320312,0.1406682729721069,-0.09350228309631348,XArbitraryZVertical,0.01065559830737656,-0.6545385838595534,0.1177979421641255,-0.7467191265938855,0.9750025272369385,0.1701200753450394,-0.1429314017295837,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.438 +0100,17693.949394125,1.114883422851562,0.233795166015625,-0.2372589111328125,17693.944370125,-0.1444869860989787,1.415598790185417,-0.1914778414846545,-1.24140739440918,-0.7449367642402649,-0.915094792842865,0.1541640758514404,0.07102251052856445,-0.08599495887756348,XArbitraryZVertical,0.02572706050500084,-0.6507403430053067,0.1165801004523165,-0.7498560842250875,0.9699246883392334,0.1903099417686462,-0.1517502516508102,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.470 +0100,17693.969489125,1.077606201171875,0.186767578125,-0.2547607421875,17693.964466125,-0.1208122314249449,1.40336615281234,-0.2130720864984855,-1.350273966789246,-0.9083297848701477,-0.8320927619934082,0.1368880271911621,-0.02049154043197632,-0.08467483520507812,XArbitraryZVertical,0.04231792625618241,-0.6455764841371003,0.1143603642405359,-0.7538978028843861,0.9637184143066406,0.2114635109901428,-0.1628803908824921,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.483 +0100,17693.989585125,1.06109619140625,0.19287109375,-0.3117828369140625,17693.984561125,-0.09527881986232464,1.389968402523872,-0.2343872876998715,-1.427590131759644,-1.001236796379089,-0.8532958030700684,0.102564811706543,-0.04020914435386658,-0.1050370335578918,XArbitraryZVertical,0.0594181204756869,-0.6395359251712378,0.1111164278387972,-0.7583644068802396,0.9567978978157043,0.232247069478035,-0.1749265789985657,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.499 +0100,17694.009679625,1.093673706054688,0.1923828125,-0.3241424560546875,17694.004657125,-0.07104160499384432,1.374088154364653,-0.2559745994459494,-1.248205304145813,-1.165335774421692,-0.7695576548576355,0.1285164952278137,-0.06440284848213196,-0.135154128074646,XArbitraryZVertical,0.07627764172310469,-0.6321746115431102,0.1081356805360731,-0.7634419896536211,0.9487606287002563,0.2531883716583252,-0.1890739649534225,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.518 +0100,17694.029775625,1.176559448242188,0.1907196044921875,-0.281005859375,17694.024751625,-0.04984958698341868,1.355148491844857,-0.273619778668057,-1.114761233329773,-1.235575795173645,-0.5190262198448181,0.1750330924987793,-0.07139429450035095,-0.1017419695854187,XArbitraryZVertical,0.09074493569657494,-0.623502473180344,0.1047083022796645,-0.7694454076146462,0.9404987096786499,0.2702183127403259,-0.2060200423002243,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.538 +0100,17694.049870625,1.29718017578125,0.1803741455078125,-0.208160400390625,17694.044847625,-0.02873250156274002,1.336275891460363,-0.2821579739633813,-1.240790605545044,-1.35323429107666,-0.05931415781378746,0.3494274616241455,-0.1009223163127899,-0.02773356437683105,XArbitraryZVertical,0.101553791336498,-0.6148926536302755,0.09826811042709993,-0.775846256673305,0.934165358543396,0.2784289419651031,-0.2231876999139786,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.559 +0100,17694.069966625,1.264419555664062,0.073089599609375,-0.1912689208984375,17694.064942625,0.004643116540928758,1.315825784684172,-0.2960973461338127,-2.23951244354248,-1.574713468551636,-0.4376632273197174,0.382493257522583,-0.1865805685520172,0.03965336084365845,XArbitraryZVertical,0.1181227296371717,-0.6045051528294731,0.08837936029304877,-0.7828216515185964,0.9255602359771729,0.2917896211147308,-0.2412410825490952,604745216.6422036,0,-9.25,99.09525
2020-03-01 09:46:58.579 +0100,17694.090061625,1.141525268554688,0.10406494140625,-0.2456512451171875,17694.085037625,0.05485611373581887,1.298154470136698,-0.314381137677277,-2.709280729293823,-1.738828659057617,0.03274353221058846,0.3204922676086426,-0.2687942981719971,0.0252111554145813,XArbitraryZVertical,0.1410351030151753,-0.5933545865557099,0.07300943957609951,-0.7891192456839879,0.9158612489700317,0.3092280030250549,-0.2560788691043854,604745216.6422036,0,-9.25,99.09525
